127.0.0.1 - - [11/Mar/2018:11:33:21 +0530] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:04 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:04 +0530] "GET /Ecommerce/resources/js/jquery.dataTables.min.js HTTP/1.1" 200 81906
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:04 +0530] "GET /Ecommerce/resources/images/Arun_brandings/Home_Icon.png HTTP/1.1" 200 6987
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:04 +0530] "GET /Ecommerce/resources/images/AICEE004-500x500.jpg HTTP/1.1" 200 96224
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:04 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:05 +0530] "GET /Ecommerce/resources/css/DataTables-1.10.16/images/sort_both.png HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:05 +0530] "GET /Ecommerce/resources/css/DataTables-1.10.16/images/sort_asc.png HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:08 +0530] "GET /Ecommerce/user/product?id=2001 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:08 +0530] "GET /Ecommerce/login HTTP/1.1" 200 12283
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:08 +0530] "GET /Ecommerce/resources/css/loginpage.css HTTP/1.1" 200 612
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:08 +0530] "GET /Ecommerce/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 200 4293
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:08 +0530] "GET /Ecommerce/resources/css/datatables.css HTTP/1.1" 200 16205
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:08 +0530] "GET /Ecommerce/resources/css/datatables.min.css HTTP/1.1" 200 14305
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:08 +0530] "GET /Ecommerce/resources/js/jquery.dataTables.min.js HTTP/1.1" 200 81906
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:08 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:08 +0530] "GET /Ecommerce/resources/css/ss.css HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:08 +0530] "GET /Ecommerce/resources/images/Arun_brandings/Home_Icon.png HTTP/1.1" 200 6987
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:08 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:28 +0530] "POST /Ecommerce/j_spring_security_check HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:28 +0530] "GET /Ecommerce/ HTTP/1.1" 200 12395
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:28 +0530] "GET /Ecommerce/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 200 4293
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:28 +0530] "GET /Ecommerce/resources/css/ss.css HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:28 +0530] "GET /Ecommerce/resources/css/datatables.min.css HTTP/1.1" 200 14305
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:28 +0530] "GET /Ecommerce/resources/css/datatables.css HTTP/1.1" 200 16205
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:28 +0530] "GET /Ecommerce/resources/js/jquery.dataTables.min.js HTTP/1.1" 200 81906
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:28 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:28 +0530] "GET /Ecommerce/resources/images/Arun_brandings/Home_Icon.png HTTP/1.1" 200 6987
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:28 +0530] "GET /Ecommerce/resources/images/Arun_brandings/slide2.png HTTP/1.1" 200 601533
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:28 +0530] "GET /Ecommerce/resources/images/Exotic_IceCreams/AICEE004-500x500.jpg HTTP/1.1" 200 96224
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:28 +0530] "GET /Ecommerce/resources/images/FamilyPack_IceCreams/Arun%20Ice%20Cream%20Vanilla%20Blossom%20Choco%20250%20ml-500x500.jpg HTTP/1.1" 200 33282
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:28 +0530] "GET /Ecommerce/resources/images/Cone_IceCreams/0.51-500x500.jpg HTTP/1.1" 200 45890
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:28 +0530] "GET /Ecommerce/resources/images/Arun_brandings/slide1.jpg HTTP/1.1" 200 198953
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:28 +0530] "GET /Ecommerce/resources/images/img2.jpg HTTP/1.1" 200 47535
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:28 +0530] "GET /Ecommerce/resources/images/Stick_IceCreams/arun%20i%20bar%20Classic%20vanilla-500x500.jpg HTTP/1.1" 200 25906
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:28 +0530] "GET /Ecommerce/resources/images/img4.jpg HTTP/1.1" 200 24275
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:28 +0530] "GET /Ecommerce/resources/images/img3.jpg HTTP/1.1" 200 51987
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:28 +0530] "GET /Ecommerce/resources/images/img5.jpg HTTP/1.1" 200 7704
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:28 +0530] "GET /Ecommerce/resources/images/Other_Products/Dairy-Whitner-200g-570x598.png HTTP/1.1" 200 173638
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:28 +0530] "GET /Ecommerce/resources/images/Arun_brandings/slide3.png HTTP/1.1" 200 1209520
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:28 +0530] "GET /Ecommerce/resources/images/Cup_IceCreams/Screen_Shot_2017-08-28_at_1.46.58_PM_1024x1024@2x.png HTTP/1.1" 200 1570278
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:28 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:31 +0530] "GET /Ecommerce/categoryproductlist?id=1001 HTTP/1.1" 200 5216
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:31 +0530] "GET /Ecommerce/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 200 4293
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:31 +0530] "GET /Ecommerce/resources/css/ss.css HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:31 +0530] "GET /Ecommerce/resources/css/datatables.css HTTP/1.1" 200 16205
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:31 +0530] "GET /Ecommerce/resources/js/jquery.dataTables.min.js HTTP/1.1" 200 81906
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:31 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:31 +0530] "GET /Ecommerce/resources/css/datatables.min.css HTTP/1.1" 200 14305
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:31 +0530] "GET /Ecommerce/resources/images/Arun_brandings/Home_Icon.png HTTP/1.1" 200 6987
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:31 +0530] "GET /Ecommerce/resources/images/AICEE004-500x500.jpg HTTP/1.1" 200 96224
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:31 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:31 +0530] "GET /Ecommerce/resources/css/DataTables-1.10.16/images/sort_both.png HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:31 +0530] "GET /Ecommerce/resources/css/DataTables-1.10.16/images/sort_asc.png HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:34 +0530] "GET /Ecommerce/user/product?id=2001 HTTP/1.1" 200 10900
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:34 +0530] "GET /Ecommerce/user/loginpage.css HTTP/1.1" 404 1050
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:34 +0530] "GET /Ecommerce/user/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 404 1108
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:34 +0530] "GET /Ecommerce/user/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:34 +0530] "GET /Ecommerce/user/resources/js/jquery.dataTables.min.js HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:34 +0530] "GET /Ecommerce/user/resources/css/ss.css HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:34 +0530] "GET /Ecommerce/user/resources/css/datatables.min.css HTTP/1.1" 404 1088
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:34 +0530] "GET /Ecommerce/user/resources/css/datatables.css HTTP/1.1" 404 1080
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:34 +0530] "GET /Ecommerce/user/resources/images/Arun_brandings/Home_Icon.png HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:34 +0530] "GET /Ecommerce/resources/images/AICEE004-500x500.jpg HTTP/1.1" 200 96224
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:34 +0530] "GET /Ecommerce/user/resources/css/ss.css HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:34 +0530] "GET /Ecommerce/user/resources/css/datatables.min.css HTTP/1.1" 404 1088
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:34 +0530] "GET /Ecommerce/user/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 404 1108
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:34 +0530] "GET /Ecommerce/user/resources/css/datatables.css HTTP/1.1" 404 1080
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:34 +0530] "GET /Ecommerce/user/resources/js/jquery.dataTables.min.js HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:34 +0530] "GET /Ecommerce/user/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:43 +0530] "POST /Ecommerce/user/productdetails HTTP/1.1" 200 8866
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:43 +0530] "GET /Ecommerce/user/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 404 1108
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:43 +0530] "GET /Ecommerce/user/resources/css/ss.css HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:43 +0530] "GET /Ecommerce/user/resources/css/datatables.css HTTP/1.1" 404 1080
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:43 +0530] "GET /Ecommerce/user/resources/js/jquery.dataTables.min.js HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:43 +0530] "GET /Ecommerce/user/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:43 +0530] "GET /Ecommerce/user/resources/css/datatables.min.css HTTP/1.1" 404 1088
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:43 +0530] "GET /Ecommerce/user/resources/images/Arun_brandings/Home_Icon.png HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:43 +0530] "GET /Ecommerce/user/resources/css/datatables.css HTTP/1.1" 404 1080
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:43 +0530] "GET /Ecommerce/user/resources/css/datatables.min.css HTTP/1.1" 404 1088
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:43 +0530] "GET /Ecommerce/user/resources/css/ss.css HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:43 +0530] "GET /Ecommerce/user/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 404 1108
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:43 +0530] "GET /Ecommerce/user/resources/js/jquery.dataTables.min.js HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:39:43 +0530] "GET /Ecommerce/user/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:40:00 +0530] "GET /Ecommerce/user/customerdetails HTTP/1.1" 200 10593
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:40:00 +0530] "GET /Ecommerce/user/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 404 1108
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:40:00 +0530] "GET /Ecommerce/user/resources/css/ss.css HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:40:00 +0530] "GET /Ecommerce/user/resources/css/datatables.css HTTP/1.1" 404 1080
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:40:00 +0530] "GET /Ecommerce/user/resources/css/datatables.min.css HTTP/1.1" 404 1088
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:40:00 +0530] "GET /Ecommerce/user/resources/js/jquery.dataTables.min.js HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:40:00 +0530] "GET /Ecommerce/user/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:40:00 +0530] "GET /Ecommerce/user/resources/images/Arun_brandings/Home_Icon.png HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:40:01 +0530] "GET /Ecommerce/user/resources/css/ss.css HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:40:01 +0530] "GET /Ecommerce/user/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 404 1108
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:40:01 +0530] "GET /Ecommerce/user/resources/css/datatables.css HTTP/1.1" 404 1080
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:40:01 +0530] "GET /Ecommerce/user/resources/css/datatables.min.css HTTP/1.1" 404 1088
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:40:01 +0530] "GET /Ecommerce/user/resources/js/jquery.dataTables.min.js HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:40:01 +0530] "GET /Ecommerce/user/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:40:42 +0530] "GET /Ecommerce/user/customer?cusid=3001&cname=abinesh&cemail=abin%40gmail.com&caddress=dgl&cphone=9629174525&cpay=cod&singlebutton= HTTP/1.1" 200 10593
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:40:42 +0530] "GET /Ecommerce/user/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 404 1108
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:40:42 +0530] "GET /Ecommerce/user/resources/css/ss.css HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:40:42 +0530] "GET /Ecommerce/user/resources/css/datatables.css HTTP/1.1" 404 1080
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:40:42 +0530] "GET /Ecommerce/user/resources/css/datatables.min.css HTTP/1.1" 404 1088
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:40:42 +0530] "GET /Ecommerce/user/resources/js/jquery.dataTables.min.js HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:40:42 +0530] "GET /Ecommerce/user/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:40:42 +0530] "GET /Ecommerce/user/resources/images/Arun_brandings/Home_Icon.png HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:40:42 +0530] "GET /Ecommerce/user/resources/css/ss.css HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:40:42 +0530] "GET /Ecommerce/user/resources/css/datatables.css HTTP/1.1" 404 1080
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:40:42 +0530] "GET /Ecommerce/user/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 404 1108
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:40:42 +0530] "GET /Ecommerce/user/resources/css/datatables.min.css HTTP/1.1" 404 1088
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:40:42 +0530] "GET /Ecommerce/user/resources/js/jquery.dataTables.min.js HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:40:42 +0530] "GET /Ecommerce/user/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:40:45 +0530] "GET /Ecommerce/user/thankyoupage HTTP/1.1" 200 9140
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:40:45 +0530] "GET /Ecommerce/user/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 404 1108
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:40:45 +0530] "GET /Ecommerce/user/resources/css/datatables.min.css HTTP/1.1" 404 1088
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:40:45 +0530] "GET /Ecommerce/user/resources/css/ss.css HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:40:45 +0530] "GET /Ecommerce/user/resources/js/jquery.dataTables.min.js HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:40:45 +0530] "GET /Ecommerce/user/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:40:45 +0530] "GET /Ecommerce/user/resources/css/datatables.css HTTP/1.1" 404 1080
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:40:45 +0530] "GET /Ecommerce/user/resources/images/Arun_brandings/Home_Icon.png HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:40:45 +0530] "GET /Ecommerce/user/resources/css/ss.css HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:40:45 +0530] "GET /Ecommerce/user/resources/css/datatables.css HTTP/1.1" 404 1080
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:40:45 +0530] "GET /Ecommerce/user/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 404 1108
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:40:45 +0530] "GET /Ecommerce/user/resources/css/datatables.min.css HTTP/1.1" 404 1088
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:40:45 +0530] "GET /Ecommerce/user/resources/js/jquery.dataTables.min.js HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:40:45 +0530] "GET /Ecommerce/user/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:30 +0530] "GET /Ecommerce/user/check?cusid=3001&singlebutton= HTTP/1.1" 200 9177
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:30 +0530] "GET /Ecommerce/user/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 404 1108
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:30 +0530] "GET /Ecommerce/user/resources/css/ss.css HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:30 +0530] "GET /Ecommerce/user/resources/css/datatables.min.css HTTP/1.1" 404 1088
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:30 +0530] "GET /Ecommerce/user/resources/css/datatables.css HTTP/1.1" 404 1080
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:30 +0530] "GET /Ecommerce/user/resources/js/jquery.dataTables.min.js HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:30 +0530] "GET /Ecommerce/user/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:30 +0530] "GET /Ecommerce/user/resources/images/Arun_brandings/Home_Icon.png HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:30 +0530] "GET /Ecommerce/user/resources/css/datatables.css HTTP/1.1" 404 1080
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:30 +0530] "GET /Ecommerce/user/resources/css/ss.css HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:30 +0530] "GET /Ecommerce/user/resources/css/datatables.min.css HTTP/1.1" 404 1088
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:30 +0530] "GET /Ecommerce/user/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 404 1108
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:30 +0530] "GET /Ecommerce/user/resources/js/jquery.dataTables.min.js HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:30 +0530] "GET /Ecommerce/user/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:34 +0530] "GET /Ecommerce/logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:34 +0530] "GET /Ecommerce/ HTTP/1.1" 200 12553
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:34 +0530] "GET /Ecommerce/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 200 4293
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:34 +0530] "GET /Ecommerce/resources/css/ss.css HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:34 +0530] "GET /Ecommerce/resources/css/datatables.min.css HTTP/1.1" 200 14305
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:34 +0530] "GET /Ecommerce/resources/css/datatables.css HTTP/1.1" 200 16205
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:34 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:34 +0530] "GET /Ecommerce/resources/js/jquery.dataTables.min.js HTTP/1.1" 200 81906
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:34 +0530] "GET /Ecommerce/resources/images/Arun_brandings/Home_Icon.png HTTP/1.1" 200 6987
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:34 +0530] "GET /Ecommerce/resources/images/Arun_brandings/slide2.png HTTP/1.1" 200 601533
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:34 +0530] "GET /Ecommerce/resources/images/Exotic_IceCreams/AICEE004-500x500.jpg HTTP/1.1" 200 96224
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:34 +0530] "GET /Ecommerce/resources/images/Arun_brandings/slide1.jpg HTTP/1.1" 200 198953
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:34 +0530] "GET /Ecommerce/resources/images/Cone_IceCreams/0.51-500x500.jpg HTTP/1.1" 200 45890
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:34 +0530] "GET /Ecommerce/resources/images/FamilyPack_IceCreams/Arun%20Ice%20Cream%20Vanilla%20Blossom%20Choco%20250%20ml-500x500.jpg HTTP/1.1" 200 33282
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:34 +0530] "GET /Ecommerce/resources/images/Stick_IceCreams/arun%20i%20bar%20Classic%20vanilla-500x500.jpg HTTP/1.1" 200 25906
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:34 +0530] "GET /Ecommerce/resources/images/Other_Products/Dairy-Whitner-200g-570x598.png HTTP/1.1" 200 173638
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:34 +0530] "GET /Ecommerce/resources/images/img2.jpg HTTP/1.1" 200 47535
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:34 +0530] "GET /Ecommerce/resources/images/img3.jpg HTTP/1.1" 200 51987
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:34 +0530] "GET /Ecommerce/resources/images/img4.jpg HTTP/1.1" 200 24275
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:34 +0530] "GET /Ecommerce/resources/images/Arun_brandings/slide3.png HTTP/1.1" 200 1209520
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:34 +0530] "GET /Ecommerce/resources/images/img5.jpg HTTP/1.1" 200 7704
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:34 +0530] "GET /Ecommerce/resources/images/Cup_IceCreams/Screen_Shot_2017-08-28_at_1.46.58_PM_1024x1024@2x.png HTTP/1.1" 200 1570278
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:34 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:36 +0530] "GET /Ecommerce/admin/add HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:36 +0530] "GET /Ecommerce/login HTTP/1.1" 200 12283
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:36 +0530] "GET /Ecommerce/resources/css/loginpage.css HTTP/1.1" 200 612
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:36 +0530] "GET /Ecommerce/resources/css/datatables.min.css HTTP/1.1" 200 14305
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:36 +0530] "GET /Ecommerce/resources/js/jquery.dataTables.min.js HTTP/1.1" 200 81906
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:36 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:36 +0530] "GET /Ecommerce/resources/css/ss.css HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:36 +0530] "GET /Ecommerce/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 200 4293
0:0:0:0:0:0:0:1 - - [11/Mar/2018:11:41:36 +0530] "GET /Ecommerce/resources/css/datatables.css HTTP/1.1" 200 16205
