127.0.0.1 - - [29/Apr/2018:12:42:23 +0530] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:09 +0530] "GET /Ecommerce/resources/css/ss.css HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:09 +0530] "GET /Ecommerce/resources/css/datatables.css HTTP/1.1" 200 16205
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:09 +0530] "GET /Ecommerce/resources/css/datatables.min.css HTTP/1.1" 200 14305
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:09 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:09 +0530] "GET /Ecommerce/resources/js/jquery.dataTables.min.js HTTP/1.1" 200 81906
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:09 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:18 +0530] "POST /Ecommerce/j_spring_security_check HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:18 +0530] "GET /Ecommerce/ HTTP/1.1" 200 12546
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:18 +0530] "GET /Ecommerce/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 200 4293
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:18 +0530] "GET /Ecommerce/resources/css/ss.css HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:18 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:18 +0530] "GET /Ecommerce/resources/js/jquery.dataTables.min.js HTTP/1.1" 200 81906
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:18 +0530] "GET /Ecommerce/resources/css/datatables.css HTTP/1.1" 200 16205
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:18 +0530] "GET /Ecommerce/resources/css/datatables.min.css HTTP/1.1" 200 14305
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:18 +0530] "GET /Ecommerce/resources/images/Arun_brandings/slide2.png HTTP/1.1" 200 601533
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:18 +0530] "GET /Ecommerce/resources/images/Exotic_IceCreams/AICEE004-500x500.jpg HTTP/1.1" 200 96224
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:18 +0530] "GET /Ecommerce/resources/images/FamilyPack_IceCreams/Arun%20Ice%20Cream%20Vanilla%20Blossom%20Choco%20250%20ml-500x500.jpg HTTP/1.1" 200 33282
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:18 +0530] "GET /Ecommerce/resources/images/Arun_brandings/slide5.jpg HTTP/1.1" 200 209147
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:18 +0530] "GET /Ecommerce/resources/images/Cone_IceCreams/0.51-500x500.jpg HTTP/1.1" 200 45890
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:18 +0530] "GET /Ecommerce/resources/images/Arun_brandings/slide4.png HTTP/1.1" 200 1076841
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:18 +0530] "GET /Ecommerce/resources/images/Stick_IceCreams/arun%20i%20bar%20Classic%20vanilla-500x500.jpg HTTP/1.1" 200 25906
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:18 +0530] "GET /Ecommerce/resources/images/img2.jpg HTTP/1.1" 200 47535
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:18 +0530] "GET /Ecommerce/resources/images/img3.jpg HTTP/1.1" 200 51987
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:18 +0530] "GET /Ecommerce/resources/images/Cup_IceCreams/Screen_Shot_2017-08-28_at_1.46.58_PM_1024x1024@2x.png HTTP/1.1" 200 1570278
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:18 +0530] "GET /Ecommerce/resources/images/img4.jpg HTTP/1.1" 200 24275
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:18 +0530] "GET /Ecommerce/resources/images/Other_Products/Dairy-Whitner-200g-570x598.png HTTP/1.1" 200 173638
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:18 +0530] "GET /Ecommerce/resources/images/img5.jpg HTTP/1.1" 200 7704
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:18 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:22 +0530] "GET /Ecommerce/categoryproductlist?id=2002 HTTP/1.1" 200 8384
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:22 +0530] "GET /Ecommerce/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 200 4293
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:22 +0530] "GET /Ecommerce/resources/css/datatables.min.css HTTP/1.1" 200 14305
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:22 +0530] "GET /Ecommerce/resources/css/ss.css HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:22 +0530] "GET /Ecommerce/resources/css/datatables.css HTTP/1.1" 200 16205
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:22 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:22 +0530] "GET /Ecommerce/resources/js/jquery.dataTables.min.js HTTP/1.1" 200 81906
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:22 +0530] "GET /Ecommerce/resources/images/0.51-500x500.jpg HTTP/1.1" 200 45890
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:22 +0530] "GET /Ecommerce/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:25 +0530] "GET /Ecommerce/user/product?id=3002 HTTP/1.1" 200 10410
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:25 +0530] "GET /Ecommerce/user/loginpage.css HTTP/1.1" 404 1050
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:25 +0530] "GET /Ecommerce/user/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 404 1108
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:25 +0530] "GET /Ecommerce/user/resources/css/ss.css HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:25 +0530] "GET /Ecommerce/user/resources/css/datatables.css HTTP/1.1" 404 1080
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:25 +0530] "GET /Ecommerce/user/resources/css/datatables.min.css HTTP/1.1" 404 1088
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:25 +0530] "GET /Ecommerce/user/resources/js/jquery.dataTables.min.js HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:25 +0530] "GET /Ecommerce/user/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:25 +0530] "GET /Ecommerce/resources/images/0.51-500x500.jpg HTTP/1.1" 200 45890
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:25 +0530] "GET /Ecommerce/user/loginpage.css HTTP/1.1" 404 1050
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:25 +0530] "GET /Ecommerce/user/resources/css/ss.css HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:25 +0530] "GET /Ecommerce/user/resources/css/dataTables.bootstrap.min.css HTTP/1.1" 404 1108
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:25 +0530] "GET /Ecommerce/user/resources/css/datatables.css HTTP/1.1" 404 1080
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:25 +0530] "GET /Ecommerce/user/resources/css/datatables.min.css HTTP/1.1" 404 1088
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:25 +0530] "GET /Ecommerce/user/resources/js/jquery.dataTables.min.js HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:25 +0530] "GET /Ecommerce/user/resources/js/dataTables.bootstrap.min.css HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [29/Apr/2018:12:51:25 +0530] "GET /Ecommerce/user/resources/images/Arun_brandings/Hatsun_icon.jpg HTTP/1.1" 404 1118
